start_space,delivery_space,end_space,start_time,delivery_time,end_time,sorties_cost
5,1,0,1,3,4,3
5,1,9,1,3,4,3
5,1,6,1,3,4,3
6,2,5,6,8,9,3
6,2,5,7,9,10,3
0,7,5,10,11,12,2
0,7,0,10,11,12,2
0,7,9,10,11,12,2
0,7,6,10,11,12,2
0,7,5,10,11,13,3
0,7,0,10,11,13,3
0,7,9,10,11,13,3
0,7,6,10,11,13,3
0,7,5,11,12,13,2
0,7,0,11,12,13,2
0,7,9,11,12,13,2
0,7,6,11,12,13,2
0,7,5,11,12,14,3
0,7,0,11,12,14,3
0,7,9,11,12,14,3
0,7,6,11,12,14,3
6,4,0,15,16,18,3
6,4,9,15,16,18,3
6,4,6,15,16,17,2
6,4,5,15,16,17,2
6,4,6,15,16,18,3
6,4,5,15,16,18,3
6,4,0,16,17,19,3
6,4,9,16,17,19,3
6,4,6,16,17,18,2
6,4,5,16,17,18,2
6,4,6,16,17,19,3
6,4,5,16,17,19,3
5,7,5,10,11,12,2
5,7,0,10,11,12,2
5,7,9,10,11,12,2
5,7,6,10,11,12,2
5,7,5,10,11,13,3
5,7,0,10,11,13,3
5,7,9,10,11,13,3
5,7,6,10,11,13,3
5,7,5,11,12,13,2
5,7,0,11,12,13,2
5,7,9,11,12,13,2
5,7,6,11,12,13,2
5,7,5,11,12,14,3
5,7,0,11,12,14,3
5,7,9,11,12,14,3
5,7,6,11,12,14,3
0,2,5,6,8,9,3
0,2,5,7,9,10,3
6,1,5,1,2,4,3
6,1,0,1,2,3,2
6,1,9,1,2,3,2
6,1,6,1,2,3,2
6,1,0,1,2,4,3
6,1,9,1,2,4,3
6,1,6,1,2,4,3
6,1,5,2,3,5,3
6,1,0,2,3,4,2
6,1,9,2,3,4,2
6,1,6,2,3,4,2
6,1,0,2,3,5,3
6,1,9,2,3,5,3
6,1,6,2,3,5,3
5,2,6,7,8,10,3
5,2,5,7,8,9,2
5,2,0,7,8,10,3
5,2,9,7,8,10,3
5,2,5,7,8,10,3
5,2,6,8,9,11,3
5,2,5,8,9,10,2
5,2,0,8,9,11,3
5,2,9,8,9,11,3
5,2,5,8,9,11,3
5,4,0,15,16,18,3
5,4,9,15,16,18,3
5,4,6,15,16,17,2
5,4,5,15,16,17,2
5,4,6,15,16,18,3
5,4,5,15,16,18,3
5,4,0,16,17,19,3
5,4,9,16,17,19,3
5,4,6,16,17,18,2
5,4,5,16,17,18,2
5,4,6,16,17,19,3
5,4,5,16,17,19,3
6,8,0,9,10,12,3
6,8,9,9,10,12,3
6,8,6,9,10,11,2
6,8,5,9,10,11,2
6,8,6,9,10,12,3
6,8,5,9,10,12,3
6,8,0,10,11,13,3
6,8,9,10,11,13,3
6,8,6,10,11,12,2
6,8,5,10,11,12,2
6,8,6,10,11,13,3
6,8,5,10,11,13,3
0,4,6,14,16,17,3
0,4,5,14,16,17,3
0,4,6,15,17,18,3
0,4,5,15,17,18,3
0,8,6,8,10,11,3
0,8,5,8,10,11,3
0,8,6,9,11,12,3
0,8,5,9,11,12,3
0,1,5,1,2,4,3
0,1,0,1,2,3,2
0,1,9,1,2,3,2
0,1,6,1,2,3,2
0,1,0,1,2,4,3
0,1,9,1,2,4,3
0,1,6,1,2,4,3
0,1,5,2,3,5,3
0,1,0,2,3,4,2
0,1,9,2,3,4,2
0,1,6,2,3,4,2
0,1,0,2,3,5,3
0,1,9,2,3,5,3
0,1,6,2,3,5,3
6,7,5,10,11,12,2
6,7,0,10,11,12,2
6,7,9,10,11,12,2
6,7,6,10,11,12,2
6,7,5,10,11,13,3
6,7,0,10,11,13,3
6,7,9,10,11,13,3
6,7,6,10,11,13,3
6,7,5,11,12,13,2
6,7,0,11,12,13,2
6,7,9,11,12,13,2
6,7,6,11,12,13,2
6,7,5,11,12,14,3
6,7,0,11,12,14,3
6,7,9,11,12,14,3
6,7,6,11,12,14,3
5,8,0,9,10,12,3
5,8,9,9,10,12,3
5,8,6,9,10,11,2
5,8,5,9,10,11,2
5,8,6,9,10,12,3
5,8,5,9,10,12,3
5,8,0,10,11,13,3
5,8,9,10,11,13,3
5,8,6,10,11,12,2
5,8,5,10,11,12,2
5,8,6,10,11,13,3
5,8,5,10,11,13,3
0,7,5,9,11,12,3
0,7,0,9,11,12,3
0,7,9,9,11,12,3
0,7,6,9,11,12,3
0,7,5,10,12,13,3
0,7,0,10,12,13,3
0,7,9,10,12,13,3
0,7,6,10,12,13,3
6,4,6,14,16,17,3
6,4,5,14,16,17,3
6,4,6,15,17,18,3
6,4,5,15,17,18,3
5,7,5,9,11,12,3
5,7,0,9,11,12,3
5,7,9,9,11,12,3
5,7,6,9,11,12,3
5,7,5,10,12,13,3
5,7,0,10,12,13,3
5,7,9,10,12,13,3
5,7,6,10,12,13,3
6,1,0,1,3,4,3
6,1,9,1,3,4,3
6,1,6,1,3,4,3
5,2,5,6,8,9,3
5,2,5,7,9,10,3
5,4,6,14,16,17,3
5,4,5,14,16,17,3
5,4,6,15,17,18,3
5,4,5,15,17,18,3
6,8,6,8,10,11,3
6,8,5,8,10,11,3
6,8,6,9,11,12,3
6,8,5,9,11,12,3
0,1,0,1,3,4,3
0,1,9,1,3,4,3
0,1,6,1,3,4,3
6,7,5,9,11,12,3
6,7,0,9,11,12,3
6,7,9,9,11,12,3
6,7,6,9,11,12,3
6,7,5,10,12,13,3
6,7,0,10,12,13,3
6,7,9,10,12,13,3
6,7,6,10,12,13,3
5,8,6,8,10,11,3
5,8,5,8,10,11,3
5,8,6,9,11,12,3
5,8,5,9,11,12,3
