start_space,delivery_space,end_space,start_time,delivery_time,end_time,sorties_cost
4,3,4,9,10,11,2
4,3,7,9,10,12,3
4,3,0,9,10,12,3
4,3,4,9,10,12,3
4,3,4,10,11,12,2
4,3,7,10,11,13,3
4,3,0,10,11,13,3
4,3,4,10,11,13,3
4,6,4,4,5,6,2
4,6,7,4,5,6,2
4,6,0,4,5,6,2
4,6,4,4,5,7,3
4,6,7,4,5,7,3
4,6,0,4,5,7,3
4,6,4,5,6,7,2
4,6,7,5,6,7,2
4,6,0,5,6,7,2
4,6,4,5,6,8,3
4,6,7,5,6,8,3
4,6,0,5,6,8,3
0,2,4,11,13,14,3
0,2,4,12,14,15,3
0,5,4,1,2,4,3
0,5,7,1,2,3,2
0,5,0,1,2,3,2
0,5,7,1,2,4,3
0,5,0,1,2,4,3
0,5,4,2,3,5,3
0,5,7,2,3,4,2
0,5,0,2,3,4,2
0,5,7,2,3,5,3
0,5,0,2,3,5,3
4,2,4,12,13,14,2
4,2,7,12,13,15,3
4,2,0,12,13,15,3
4,2,4,12,13,15,3
4,2,4,13,14,15,2
4,2,7,13,14,16,3
4,2,0,13,14,16,3
4,2,4,13,14,16,3
4,5,7,1,3,4,3
4,5,0,1,3,4,3
0,1,0,19,20,21,2
0,1,4,19,20,22,3
0,1,7,19,20,21,2
0,1,0,19,20,22,3
0,1,7,19,20,22,3
0,1,0,20,21,22,2
0,1,4,20,21,23,3
0,1,7,20,21,22,2
0,1,0,20,21,23,3
0,1,7,20,21,23,3
4,1,0,18,20,21,3
4,1,7,18,20,21,3
4,1,0,19,21,22,3
4,1,7,19,21,22,3
0,3,4,8,10,11,3
0,3,4,9,11,12,3
0,6,4,4,5,6,2
0,6,7,4,5,6,2
0,6,0,4,5,6,2
0,6,4,4,5,7,3
0,6,7,4,5,7,3
0,6,0,4,5,7,3
0,6,4,5,6,7,2
0,6,7,5,6,7,2
0,6,0,5,6,7,2
0,6,4,5,6,8,3
0,6,7,5,6,8,3
0,6,0,5,6,8,3
4,3,4,8,10,11,3
4,3,4,9,11,12,3
4,6,4,3,5,6,3
4,6,7,3,5,6,3
4,6,0,3,5,6,3
4,6,4,4,6,7,3
4,6,7,4,6,7,3
4,6,0,4,6,7,3
0,5,7,1,3,4,3
0,5,0,1,3,4,3
4,2,4,11,13,14,3
4,2,4,12,14,15,3
0,1,0,18,20,21,3
0,1,7,18,20,21,3
0,1,0,19,21,22,3
0,1,7,19,21,22,3
0,6,4,3,5,6,3
0,6,7,3,5,6,3
0,6,0,3,5,6,3
0,6,4,4,6,7,3
0,6,7,4,6,7,3
0,6,0,4,6,7,3
