start_space,delivery_space,end_space,start_time,delivery_time,end_time,sorties_cost
0,5,0,16,17,18,2
0,5,8,16,17,18,2
0,5,0,16,17,19,3
0,5,8,16,17,19,3
0,5,0,17,18,19,2
0,5,8,17,18,19,2
0,5,0,17,18,20,3
0,5,8,17,18,20,3
0,6,8,3,4,5,2
0,6,0,3,4,5,2
0,6,8,3,4,6,3
0,6,0,3,4,6,3
0,6,8,4,5,6,2
0,6,0,4,5,6,2
0,6,8,4,5,7,3
0,6,0,4,5,7,3
0,1,8,1,2,3,2
0,1,0,1,2,3,2
0,1,8,1,2,4,3
0,1,0,1,2,4,3
0,1,8,2,3,4,2
0,1,0,2,3,4,2
0,1,8,2,3,5,3
0,1,0,2,3,5,3
0,5,0,15,17,18,3
0,5,8,15,17,18,3
0,5,0,16,18,19,3
0,5,8,16,18,19,3
0,6,8,2,4,5,3
0,6,0,2,4,5,3
0,6,8,3,5,6,3
0,6,0,3,5,6,3
0,1,8,1,3,4,3
0,1,0,1,3,4,3
