start_space,delivery_space,end_space,start_time,delivery_time,end_time,sorties_cost
3,6,2,1,3,4,3
3,6,4,1,3,4,3
3,6,1,1,3,4,3
3,6,8,1,3,4,3
3,6,5,1,3,4,3
3,6,7,1,3,4,3
3,6,0,1,3,4,3
2,6,2,1,2,3,2
2,6,4,1,2,3,2
2,6,1,1,2,3,2
2,6,8,1,2,3,2
2,6,3,1,2,4,3
2,6,5,1,2,3,2
2,6,7,1,2,3,2
2,6,0,1,2,3,2
2,6,2,1,2,4,3
2,6,4,1,2,4,3
2,6,1,1,2,4,3
2,6,8,1,2,4,3
2,6,5,1,2,4,3
2,6,7,1,2,4,3
2,6,0,1,2,4,3
2,6,2,2,3,4,2
2,6,4,2,3,4,2
2,6,1,2,3,4,2
2,6,8,2,3,4,2
2,6,3,2,3,5,3
2,6,5,2,3,4,2
2,6,7,2,3,4,2
2,6,0,2,3,4,2
2,6,2,2,3,5,3
2,6,4,2,3,5,3
2,6,1,2,3,5,3
2,6,8,2,3,5,3
2,6,5,2,3,5,3
2,6,7,2,3,5,3
2,6,0,2,3,5,3
4,6,2,1,2,3,2
4,6,4,1,2,3,2
4,6,1,1,2,3,2
4,6,8,1,2,3,2
4,6,3,1,2,4,3
4,6,5,1,2,3,2
4,6,7,1,2,3,2
4,6,0,1,2,3,2
4,6,2,1,2,4,3
4,6,4,1,2,4,3
4,6,1,1,2,4,3
4,6,8,1,2,4,3
4,6,5,1,2,4,3
4,6,7,1,2,4,3
4,6,0,1,2,4,3
4,6,2,2,3,4,2
4,6,4,2,3,4,2
4,6,1,2,3,4,2
4,6,8,2,3,4,2
4,6,3,2,3,5,3
4,6,5,2,3,4,2
4,6,7,2,3,4,2
4,6,0,2,3,4,2
4,6,2,2,3,5,3
4,6,4,2,3,5,3
4,6,1,2,3,5,3
4,6,8,2,3,5,3
4,6,5,2,3,5,3
4,6,7,2,3,5,3
4,6,0,2,3,5,3
5,6,2,1,2,3,2
5,6,4,1,2,3,2
5,6,1,1,2,3,2
5,6,8,1,2,3,2
5,6,3,1,2,4,3
5,6,5,1,2,3,2
5,6,7,1,2,3,2
5,6,0,1,2,3,2
5,6,2,1,2,4,3
5,6,4,1,2,4,3
5,6,1,1,2,4,3
5,6,8,1,2,4,3
5,6,5,1,2,4,3
5,6,7,1,2,4,3
5,6,0,1,2,4,3
5,6,2,2,3,4,2
5,6,4,2,3,4,2
5,6,1,2,3,4,2
5,6,8,2,3,4,2
5,6,3,2,3,5,3
5,6,5,2,3,4,2
5,6,7,2,3,4,2
5,6,0,2,3,4,2
5,6,2,2,3,5,3
5,6,4,2,3,5,3
5,6,1,2,3,5,3
5,6,8,2,3,5,3
5,6,5,2,3,5,3
5,6,7,2,3,5,3
5,6,0,2,3,5,3
0,6,2,1,2,3,2
0,6,4,1,2,3,2
0,6,1,1,2,3,2
0,6,8,1,2,3,2
0,6,3,1,2,4,3
