start_space,delivery_space,end_space,start_time,delivery_time,end_time,sorties_cost
0,7,0,6,7,8,2
0,7,9,6,7,8,2
0,7,6,6,7,8,2
0,7,0,6,7,9,3
0,7,9,6,7,9,3
0,7,6,6,7,9,3
0,7,0,7,8,9,2
0,7,9,7,8,9,2
0,7,6,7,8,9,2
0,7,0,7,8,10,3
0,7,9,7,8,10,3
0,7,6,7,8,10,3
6,4,0,2,3,5,3
6,4,9,2,3,5,3
6,4,6,2,3,4,2
6,4,6,2,3,5,3
6,4,0,3,4,6,3
6,4,9,3,4,6,3
6,4,6,3,4,5,2
6,4,6,3,4,6,3
6,1,0,17,18,19,2
6,1,9,17,18,19,2
6,1,6,17,18,19,2
6,1,0,17,18,20,3
6,1,9,17,18,20,3
6,1,6,17,18,20,3
6,1,0,18,19,20,2
6,1,9,18,19,20,2
6,1,6,18,19,20,2
6,1,0,18,19,21,3
6,1,9,18,19,21,3
6,1,6,18,19,21,3
6,8,0,7,8,10,3
6,8,9,7,8,10,3
6,8,6,7,8,9,2
6,8,6,7,8,10,3
6,8,0,8,9,11,3
6,8,9,8,9,11,3
6,8,6,8,9,10,2
6,8,6,8,9,11,3
0,4,6,1,3,4,3
0,4,6,2,4,5,3
0,8,6,6,8,9,3
0,8,6,7,9,10,3
0,1,0,17,18,19,2
0,1,9,17,18,19,2
0,1,6,17,18,19,2
0,1,0,17,18,20,3
0,1,9,17,18,20,3
0,1,6,17,18,20,3
0,1,0,18,19,20,2
0,1,9,18,19,20,2
0,1,6,18,19,20,2
0,1,0,18,19,21,3
0,1,9,18,19,21,3
0,1,6,18,19,21,3
6,7,0,6,7,8,2
6,7,9,6,7,8,2
6,7,6,6,7,8,2
6,7,0,6,7,9,3
6,7,9,6,7,9,3
6,7,6,6,7,9,3
6,7,0,7,8,9,2
6,7,9,7,8,9,2
6,7,6,7,8,9,2
6,7,0,7,8,10,3
6,7,9,7,8,10,3
6,7,6,7,8,10,3
0,7,0,5,7,8,3
0,7,9,5,7,8,3
0,7,6,5,7,8,3
0,7,0,6,8,9,3
0,7,9,6,8,9,3
0,7,6,6,8,9,3
6,4,6,1,3,4,3
6,4,6,2,4,5,3
6,1,0,16,18,19,3
6,1,9,16,18,19,3
6,1,6,16,18,19,3
6,1,0,17,19,20,3
6,1,9,17,19,20,3
6,1,6,17,19,20,3
6,8,6,6,8,9,3
6,8,6,7,9,10,3
0,1,0,16,18,19,3
0,1,9,16,18,19,3
0,1,6,16,18,19,3
0,1,0,17,19,20,3
0,1,9,17,19,20,3
0,1,6,17,19,20,3
6,7,0,5,7,8,3
6,7,9,5,7,8,3
6,7,6,5,7,8,3
6,7,0,6,8,9,3
6,7,9,6,8,9,3
6,7,6,6,8,9,3
