start_space,delivery_space,end_space,start_time,delivery_time,end_time,sorties_cost
0,5,7,1,2,3,2
0,5,0,1,2,3,2
0,5,7,1,2,4,3
0,5,0,1,2,4,3
0,5,7,2,3,4,2
0,5,0,2,3,4,2
0,5,7,2,3,5,3
0,5,0,2,3,5,3
0,1,0,15,16,17,2
0,1,7,15,16,17,2
0,1,0,15,16,18,3
0,1,7,15,16,18,3
0,1,0,16,17,18,2
0,1,7,16,17,18,2
0,1,0,16,17,19,3
0,1,7,16,17,19,3
0,6,7,4,5,6,2
0,6,0,4,5,6,2
0,6,7,4,5,7,3
0,6,0,4,5,7,3
0,6,7,5,6,7,2
0,6,0,5,6,7,2
0,6,7,5,6,8,3
0,6,0,5,6,8,3
0,5,7,1,3,4,3
0,5,0,1,3,4,3
0,1,0,14,16,17,3
0,1,7,14,16,17,3
0,1,0,15,17,18,3
0,1,7,15,17,18,3
0,6,7,3,5,6,3
0,6,0,3,5,6,3
0,6,7,4,6,7,3
0,6,0,4,6,7,3
