start_space,delivery_space,end_space,start_time,delivery_time,end_time,sorties_cost
0,2,4,3,4,5,2
0,2,1,3,4,5,2
0,2,0,3,4,5,2
0,2,3,3,4,5,2
0,2,4,3,4,6,3
0,2,1,3,4,6,3
0,2,0,3,4,6,3
0,2,3,3,4,6,3
0,2,4,4,5,6,2
0,2,1,4,5,6,2
0,2,0,4,5,6,2
0,2,3,4,5,6,2
0,2,4,4,5,7,3
0,2,1,4,5,7,3
0,2,0,4,5,7,3
0,2,3,4,5,7,3
1,2,4,3,4,5,2
1,2,1,3,4,5,2
1,2,0,3,4,5,2
1,2,3,3,4,5,2
1,2,4,3,4,6,3
1,2,1,3,4,6,3
1,2,0,3,4,6,3
1,2,3,3,4,6,3
1,2,4,4,5,6,2
1,2,1,4,5,6,2
1,2,0,4,5,6,2
1,2,3,4,5,6,2
1,2,4,4,5,7,3
1,2,1,4,5,7,3
1,2,0,4,5,7,3
1,2,3,4,5,7,3
3,2,4,3,4,5,2
3,2,1,3,4,5,2
3,2,0,3,4,5,2
3,2,3,3,4,5,2
3,2,4,3,4,6,3
3,2,1,3,4,6,3
3,2,0,3,4,6,3
3,2,3,3,4,6,3
3,2,4,4,5,6,2
3,2,1,4,5,6,2
3,2,0,4,5,6,2
3,2,3,4,5,6,2
3,2,4,4,5,7,3
3,2,1,4,5,7,3
3,2,0,4,5,7,3
3,2,3,4,5,7,3
0,2,4,2,4,5,3
0,2,1,2,4,5,3
0,2,0,2,4,5,3
0,2,3,2,4,5,3
0,2,4,3,5,6,3
0,2,1,3,5,6,3
0,2,0,3,5,6,3
0,2,3,3,5,6,3
1,2,4,2,4,5,3
1,2,1,2,4,5,3
1,2,0,2,4,5,3
1,2,3,2,4,5,3
1,2,4,3,5,6,3
1,2,1,3,5,6,3
1,2,0,3,5,6,3
1,2,3,3,5,6,3
3,2,4,2,4,5,3
3,2,1,2,4,5,3
3,2,0,2,4,5,3
3,2,3,2,4,5,3
3,2,4,3,5,6,3
3,2,1,3,5,6,3
3,2,0,3,5,6,3
3,2,3,3,5,6,3
