start_space,delivery_space,end_space,start_time,delivery_time,end_time,sorties_cost
0,7,0,13,14,15,2
0,7,9,13,14,15,2
0,7,6,13,14,15,2
0,7,0,13,14,16,3
0,7,9,13,14,16,3
0,7,6,13,14,16,3
0,7,0,14,15,16,2
0,7,9,14,15,16,2
0,7,6,14,15,16,2
0,7,0,14,15,17,3
0,7,9,14,15,17,3
0,7,6,14,15,17,3
6,4,0,19,20,22,3
6,4,9,19,20,22,3
6,4,6,19,20,21,2
6,4,6,19,20,22,3
6,4,0,20,21,23,3
6,4,9,20,21,23,3
6,4,6,20,21,22,2
6,4,6,20,21,23,3
6,1,0,1,2,3,2
6,1,9,1,2,3,2
6,1,6,1,2,3,2
6,1,0,1,2,4,3
6,1,9,1,2,4,3
6,1,6,1,2,4,3
6,1,0,2,3,4,2
6,1,9,2,3,4,2
6,1,6,2,3,4,2
6,1,0,2,3,5,3
6,1,9,2,3,5,3
6,1,6,2,3,5,3
6,8,0,12,13,15,3
6,8,9,12,13,15,3
6,8,6,12,13,14,2
6,8,6,12,13,15,3
6,8,0,13,14,16,3
6,8,9,13,14,16,3
6,8,6,13,14,15,2
6,8,6,13,14,16,3
0,4,6,18,20,21,3
0,4,6,19,21,22,3
0,8,6,11,13,14,3
0,8,6,12,14,15,3
0,1,0,1,2,3,2
0,1,9,1,2,3,2
0,1,6,1,2,3,2
0,1,0,1,2,4,3
0,1,9,1,2,4,3
0,1,6,1,2,4,3
0,1,0,2,3,4,2
0,1,9,2,3,4,2
0,1,6,2,3,4,2
0,1,0,2,3,5,3
0,1,9,2,3,5,3
0,1,6,2,3,5,3
6,7,0,13,14,15,2
6,7,9,13,14,15,2
6,7,6,13,14,15,2
6,7,0,13,14,16,3
6,7,9,13,14,16,3
6,7,6,13,14,16,3
6,7,0,14,15,16,2
6,7,9,14,15,16,2
6,7,6,14,15,16,2
6,7,0,14,15,17,3
6,7,9,14,15,17,3
6,7,6,14,15,17,3
0,7,0,12,14,15,3
0,7,9,12,14,15,3
0,7,6,12,14,15,3
0,7,0,13,15,16,3
0,7,9,13,15,16,3
0,7,6,13,15,16,3
6,4,6,18,20,21,3
6,4,6,19,21,22,3
6,1,0,1,3,4,3
6,1,9,1,3,4,3
6,1,6,1,3,4,3
6,8,6,11,13,14,3
6,8,6,12,14,15,3
0,1,0,1,3,4,3
0,1,9,1,3,4,3
0,1,6,1,3,4,3
6,7,0,12,14,15,3
6,7,9,12,14,15,3
6,7,6,12,14,15,3
6,7,0,13,15,16,3
6,7,9,13,15,16,3
6,7,6,13,15,16,3
