start_space,delivery_space,end_space,start_time,delivery_time,end_time,sorties_cost
0,5,7,11,12,13,2
0,5,0,11,12,13,2
0,5,2,11,12,14,3
0,5,4,11,12,14,3
0,5,8,11,12,13,2
0,5,7,11,12,14,3
0,5,0,11,12,14,3
0,5,8,11,12,14,3
0,5,7,12,13,14,2
0,5,0,12,13,14,2
0,5,2,12,13,15,3
0,5,4,12,13,15,3
0,5,8,12,13,14,2
0,5,7,12,13,15,3
0,5,0,12,13,15,3
0,5,8,12,13,15,3
7,1,8,1,2,3,2
7,1,7,1,2,3,2
7,1,0,1,2,3,2
7,1,2,1,2,4,3
7,1,4,1,2,4,3
7,1,8,1,2,4,3
7,1,7,1,2,4,3
7,1,0,1,2,4,3
7,1,8,2,3,4,2
7,1,7,2,3,4,2
7,1,0,2,3,4,2
7,1,2,2,3,5,3
7,1,4,2,3,5,3
7,1,8,2,3,5,3
7,1,7,2,3,5,3
7,1,0,2,3,5,3
7,3,8,6,7,9,3
7,3,7,6,7,8,2
7,3,0,6,7,9,3
7,3,2,6,7,8,2
7,3,4,6,7,8,2
7,3,7,6,7,9,3
7,3,2,6,7,9,3
7,3,4,6,7,9,3
7,3,8,7,8,10,3
7,3,7,7,8,9,2
7,3,0,7,8,10,3
7,3,2,7,8,9,2
7,3,4,7,8,9,2
7,3,7,7,8,10,3
7,3,2,7,8,10,3
7,3,4,7,8,10,3
7,5,7,11,12,13,2
7,5,0,11,12,13,2
7,5,2,11,12,14,3
7,5,4,11,12,14,3
7,5,8,11,12,13,2
7,5,7,11,12,14,3
7,5,0,11,12,14,3
7,5,8,11,12,14,3
7,5,7,12,13,14,2
7,5,0,12,13,14,2
7,5,2,12,13,15,3
7,5,4,12,13,15,3
7,5,8,12,13,14,2
7,5,7,12,13,15,3
7,5,0,12,13,15,3
7,5,8,12,13,15,3
2,6,2,9,10,11,2
2,6,4,9,10,11,2
2,6,8,9,10,11,2
2,6,7,9,10,11,2
2,6,0,9,10,11,2
2,6,2,9,10,12,3
2,6,4,9,10,12,3
2,6,8,9,10,12,3
2,6,7,9,10,12,3
2,6,0,9,10,12,3
2,6,2,10,11,12,2
2,6,4,10,11,12,2
2,6,8,10,11,12,2
2,6,7,10,11,12,2
2,6,0,10,11,12,2
2,6,2,10,11,13,3
2,6,4,10,11,13,3
2,6,8,10,11,13,3
2,6,7,10,11,13,3
2,6,0,10,11,13,3
4,6,2,9,10,11,2
4,6,4,9,10,11,2
4,6,8,9,10,11,2
4,6,7,9,10,11,2
4,6,0,9,10,11,2
4,6,2,9,10,12,3
4,6,4,9,10,12,3
4,6,8,9,10,12,3
4,6,7,9,10,12,3
4,6,0,9,10,12,3
4,6,2,10,11,12,2
4,6,4,10,11,12,2
4,6,8,10,11,12,2
4,6,7,10,11,12,2
4,6,0,10,11,12,2
4,6,2,10,11,13,3
4,6,4,10,11,13,3
4,6,8,10,11,13,3
4,6,7,10,11,13,3
4,6,0,10,11,13,3
2,1,8,1,3,4,3
2,1,7,1,3,4,3
2,1,0,1,3,4,3
4,1,8,1,3,4,3
4,1,7,1,3,4,3
4,1,0,1,3,4,3
0,6,2,9,10,11,2
0,6,4,9,10,11,2
0,6,8,9,10,11,2
0,6,7,9,10,11,2
0,6,0,9,10,11,2
0,6,2,9,10,12,3
0,6,4,9,10,12,3
0,6,8,9,10,12,3
0,6,7,9,10,12,3
0,6,0,9,10,12,3
0,6,2,10,11,12,2
0,6,4,10,11,12,2
0,6,8,10,11,12,2
0,6,7,10,11,12,2
0,6,0,10,11,12,2
0,6,2,10,11,13,3
0,6,4,10,11,13,3
0,6,8,10,11,13,3
0,6,7,10,11,13,3
0,6,0,10,11,13,3
2,3,8,6,7,9,3
2,3,7,6,7,8,2
2,3,0,6,7,9,3
2,3,2,6,7,8,2
2,3,4,6,7,8,2
2,3,7,6,7,9,3
2,3,2,6,7,9,3
2,3,4,6,7,9,3
2,3,8,7,8,10,3
2,3,7,7,8,9,2
2,3,0,7,8,10,3
2,3,2,7,8,9,2
2,3,4,7,8,9,2
2,3,7,7,8,10,3
2,3,2,7,8,10,3
2,3,4,7,8,10,3
4,3,8,6,7,9,3
4,3,7,6,7,8,2
4,3,0,6,7,9,3
