start_space,delivery_space,end_space,start_time,delivery_time,end_time,sorties_cost
4,3,4,1,2,3,2
4,3,0,1,2,3,2
4,3,6,1,2,3,2
4,3,2,1,2,3,2
4,3,4,1,2,4,3
4,3,0,1,2,4,3
4,3,6,1,2,4,3
4,3,2,1,2,4,3
4,3,4,2,3,4,2
4,3,0,2,3,4,2
4,3,6,2,3,4,2
4,3,2,2,3,4,2
4,3,4,2,3,5,3
4,3,0,2,3,5,3
4,3,6,2,3,5,3
4,3,2,2,3,5,3
0,5,4,9,10,11,2
0,5,0,9,10,11,2
0,5,6,9,10,11,2
0,5,2,9,10,11,2
0,5,4,9,10,12,3
0,5,0,9,10,12,3
0,5,6,9,10,12,3
0,5,2,9,10,12,3
0,5,4,10,11,12,2
0,5,0,10,11,12,2
0,5,6,10,11,12,2
0,5,2,10,11,12,2
0,5,4,10,11,13,3
0,5,0,10,11,13,3
0,5,6,10,11,13,3
0,5,2,10,11,13,3
2,5,4,9,10,11,2
2,5,0,9,10,11,2
2,5,6,9,10,11,2
2,5,2,9,10,11,2
2,5,4,9,10,12,3
2,5,0,9,10,12,3
2,5,6,9,10,12,3
2,5,2,9,10,12,3
2,5,4,10,11,12,2
2,5,0,10,11,12,2
2,5,6,10,11,12,2
2,5,2,10,11,12,2
2,5,4,10,11,13,3
2,5,0,10,11,13,3
2,5,6,10,11,13,3
2,5,2,10,11,13,3
4,5,4,9,10,11,2
4,5,0,9,10,11,2
4,5,6,9,10,11,2
4,5,2,9,10,11,2
4,5,4,9,10,12,3
4,5,0,9,10,12,3
4,5,6,9,10,12,3
4,5,2,9,10,12,3
4,5,4,10,11,12,2
4,5,0,10,11,12,2
4,5,6,10,11,12,2
4,5,2,10,11,12,2
4,5,4,10,11,13,3
4,5,0,10,11,13,3
4,5,6,10,11,13,3
4,5,2,10,11,13,3
0,1,0,5,6,7,2
0,1,6,5,6,7,2
0,1,2,5,6,7,2
0,1,4,5,6,7,2
0,1,0,5,6,8,3
0,1,6,5,6,8,3
0,1,2,5,6,8,3
0,1,4,5,6,8,3
0,1,0,6,7,8,2
0,1,6,6,7,8,2
0,1,2,6,7,8,2
0,1,4,6,7,8,2
0,1,0,6,7,9,3
0,1,6,6,7,9,3
0,1,2,6,7,9,3
0,1,4,6,7,9,3
2,1,0,5,6,7,2
2,1,6,5,6,7,2
2,1,2,5,6,7,2
2,1,4,5,6,7,2
2,1,0,5,6,8,3
2,1,6,5,6,8,3
2,1,2,5,6,8,3
2,1,4,5,6,8,3
2,1,0,6,7,8,2
2,1,6,6,7,8,2
2,1,2,6,7,8,2
2,1,4,6,7,8,2
2,1,0,6,7,9,3
2,1,6,6,7,9,3
2,1,2,6,7,9,3
2,1,4,6,7,9,3
4,1,0,5,6,7,2
4,1,6,5,6,7,2
4,1,2,5,6,7,2
4,1,4,5,6,7,2
4,1,0,5,6,8,3
4,1,6,5,6,8,3
4,1,2,5,6,8,3
4,1,4,5,6,8,3
4,1,0,6,7,8,2
4,1,6,6,7,8,2
4,1,2,6,7,8,2
4,1,4,6,7,8,2
4,1,0,6,7,9,3
4,1,6,6,7,9,3
4,1,2,6,7,9,3
4,1,4,6,7,9,3
0,3,4,1,2,3,2
0,3,0,1,2,3,2
0,3,6,1,2,3,2
0,3,2,1,2,3,2
0,3,4,1,2,4,3
0,3,0,1,2,4,3
0,3,6,1,2,4,3
0,3,2,1,2,4,3
0,3,4,2,3,4,2
0,3,0,2,3,4,2
0,3,6,2,3,4,2
0,3,2,2,3,4,2
0,3,4,2,3,5,3
0,3,0,2,3,5,3
0,3,6,2,3,5,3
0,3,2,2,3,5,3
2,3,4,1,2,3,2
2,3,0,1,2,3,2
2,3,6,1,2,3,2
2,3,2,1,2,3,2
2,3,4,1,2,4,3
2,3,0,1,2,4,3
2,3,6,1,2,4,3
2,3,2,1,2,4,3
2,3,4,2,3,4,2
2,3,0,2,3,4,2
2,3,6,2,3,4,2
2,3,2,2,3,4,2
2,3,4,2,3,5,3
2,3,0,2,3,5,3
