start_space,delivery_space,end_space,start_time,delivery_time,end_time,sorties_cost
5,1,0,14,16,17,3
5,1,9,14,16,17,3
5,1,6,14,16,17,3
5,1,0,15,17,18,3
5,1,9,15,17,18,3
5,1,6,15,17,18,3
6,2,5,8,10,11,3
6,2,5,9,11,12,3
0,7,5,6,7,8,2
0,7,0,6,7,8,2
0,7,9,6,7,8,2
0,7,6,6,7,8,2
0,7,5,6,7,9,3
0,7,0,6,7,9,3
0,7,9,6,7,9,3
0,7,6,6,7,9,3
0,7,5,7,8,9,2
0,7,0,7,8,9,2
0,7,9,7,8,9,2
0,7,6,7,8,9,2
0,7,5,7,8,10,3
0,7,0,7,8,10,3
0,7,9,7,8,10,3
0,7,6,7,8,10,3
6,4,0,2,3,5,3
6,4,9,2,3,5,3
6,4,6,2,3,4,2
6,4,5,2,3,4,2
6,4,6,2,3,5,3
6,4,5,2,3,5,3
6,4,0,3,4,6,3
6,4,9,3,4,6,3
6,4,6,3,4,5,2
6,4,5,3,4,5,2
6,4,6,3,4,6,3
6,4,5,3,4,6,3
5,7,5,6,7,8,2
5,7,0,6,7,8,2
5,7,9,6,7,8,2
5,7,6,6,7,8,2
5,7,5,6,7,9,3
5,7,0,6,7,9,3
5,7,9,6,7,9,3
5,7,6,6,7,9,3
5,7,5,7,8,9,2
5,7,0,7,8,9,2
5,7,9,7,8,9,2
5,7,6,7,8,9,2
5,7,5,7,8,10,3
5,7,0,7,8,10,3
5,7,9,7,8,10,3
5,7,6,7,8,10,3
0,2,5,8,10,11,3
0,2,5,9,11,12,3
6,1,5,15,16,18,3
6,1,0,15,16,17,2
6,1,9,15,16,17,2
6,1,6,15,16,17,2
6,1,0,15,16,18,3
6,1,9,15,16,18,3
6,1,6,15,16,18,3
6,1,5,16,17,19,3
6,1,0,16,17,18,2
6,1,9,16,17,18,2
6,1,6,16,17,18,2
6,1,0,16,17,19,3
6,1,9,16,17,19,3
6,1,6,16,17,19,3
5,2,6,9,10,12,3
5,2,5,9,10,11,2
5,2,0,9,10,12,3
5,2,9,9,10,12,3
5,2,5,9,10,12,3
5,2,6,10,11,13,3
