start_space,delivery_space,end_space,start_time,delivery_time,end_time,sorties_cost
5,3,2,6,8,9,3
5,3,4,6,8,9,3
5,3,2,7,9,10,3
5,3,4,7,9,10,3
0,7,1,10,12,13,3
0,7,5,10,12,13,3
0,7,2,10,12,13,3
0,7,4,10,12,13,3
0,7,1,11,13,14,3
0,7,5,11,13,14,3
0,7,2,11,13,14,3
0,7,4,11,13,14,3
5,7,1,11,12,13,2
5,7,5,11,12,13,2
5,7,0,11,12,14,3
5,7,2,11,12,13,2
5,7,4,11,12,13,2
5,7,8,11,12,14,3
5,7,1,11,12,14,3
5,7,5,11,12,14,3
5,7,2,11,12,14,3
5,7,4,11,12,14,3
5,7,1,12,13,14,2
5,7,5,12,13,14,2
5,7,0,12,13,15,3
5,7,2,12,13,14,2
5,7,4,12,13,14,2
5,7,8,12,13,15,3
5,7,1,12,13,15,3
5,7,5,12,13,15,3
5,7,2,12,13,15,3
5,7,4,12,13,15,3
1,3,2,6,8,9,3
1,3,4,6,8,9,3
1,3,2,7,9,10,3
1,3,4,7,9,10,3
1,7,1,11,12,13,2
1,7,5,11,12,13,2
1,7,0,11,12,14,3
1,7,2,11,12,13,2
1,7,4,11,12,13,2
1,7,8,11,12,14,3
1,7,1,11,12,14,3
1,7,5,11,12,14,3
1,7,2,11,12,14,3
1,7,4,11,12,14,3
1,7,1,12,13,14,2
1,7,5,12,13,14,2
1,7,0,12,13,15,3
1,7,2,12,13,14,2
1,7,4,12,13,14,2
1,7,8,12,13,15,3
1,7,1,12,13,15,3
1,7,5,12,13,15,3
1,7,2,12,13,15,3
1,7,4,12,13,15,3
2,6,2,12,13,14,2
2,6,4,12,13,14,2
2,6,1,12,13,14,2
2,6,8,12,13,14,2
2,6,5,12,13,14,2
2,6,0,12,13,14,2
2,6,2,12,13,15,3
2,6,4,12,13,15,3
2,6,1,12,13,15,3
2,6,8,12,13,15,3
2,6,5,12,13,15,3
2,6,0,12,13,15,3
2,6,2,13,14,15,2
2,6,4,13,14,15,2
2,6,1,13,14,15,2
2,6,8,13,14,15,2
2,6,5,13,14,15,2
2,6,0,13,14,15,2
2,6,2,13,14,16,3
2,6,4,13,14,16,3
2,6,1,13,14,16,3
2,6,8,13,14,16,3
2,6,5,13,14,16,3
2,6,0,13,14,16,3
4,6,2,12,13,14,2
4,6,4,12,13,14,2
4,6,1,12,13,14,2
4,6,8,12,13,14,2
4,6,5,12,13,14,2
4,6,0,12,13,14,2
4,6,2,12,13,15,3
4,6,4,12,13,15,3
4,6,1,12,13,15,3
4,6,8,12,13,15,3
4,6,5,12,13,15,3
4,6,0,12,13,15,3
4,6,2,13,14,15,2
4,6,4,13,14,15,2
4,6,1,13,14,15,2
4,6,8,13,14,15,2
4,6,5,13,14,15,2
4,6,0,13,14,15,2
4,6,2,13,14,16,3
4,6,4,13,14,16,3
4,6,1,13,14,16,3
4,6,8,13,14,16,3
4,6,5,13,14,16,3
4,6,0,13,14,16,3
5,6,2,12,13,14,2
5,6,4,12,13,14,2
5,6,1,12,13,14,2
5,6,8,12,13,14,2
5,6,5,12,13,14,2
5,6,0,12,13,14,2
5,6,2,12,13,15,3
5,6,4,12,13,15,3
5,6,1,12,13,15,3
5,6,8,12,13,15,3
5,6,5,12,13,15,3
5,6,0,12,13,15,3
5,6,2,13,14,15,2
5,6,4,13,14,15,2
5,6,1,13,14,15,2
5,6,8,13,14,15,2
5,6,5,13,14,15,2
5,6,0,13,14,15,2
5,6,2,13,14,16,3
5,6,4,13,14,16,3
5,6,1,13,14,16,3
5,6,8,13,14,16,3
5,6,5,13,14,16,3
5,6,0,13,14,16,3
0,6,2,12,13,14,2
0,6,4,12,13,14,2
0,6,1,12,13,14,2
0,6,8,12,13,14,2
0,6,5,12,13,14,2
0,6,0,12,13,14,2
0,6,2,12,13,15,3
0,6,4,12,13,15,3
0,6,1,12,13,15,3
0,6,8,12,13,15,3
0,6,5,12,13,15,3
0,6,0,12,13,15,3
0,6,2,13,14,15,2
0,6,4,13,14,15,2
0,6,1,13,14,15,2
0,6,8,13,14,15,2
0,6,5,13,14,15,2
0,6,0,13,14,15,2
0,6,2,13,14,16,3
0,6,4,13,14,16,3
0,6,1,13,14,16,3
0,6,8,13,14,16,3
0,6,5,13,14,16,3
0,6,0,13,14,16,3
2,3,8,7,8,10,3
2,3,1,7,8,10,3
2,3,5,7,8,10,3
2,3,0,7,8,10,3
2,3,2,7,8,9,2
2,3,4,7,8,9,2
2,3,2,7,8,10,3
2,3,4,7,8,10,3
2,3,8,8,9,11,3
2,3,1,8,9,11,3
2,3,5,8,9,11,3
2,3,0,8,9,11,3
2,3,2,8,9,10,2
2,3,4,8,9,10,2
2,3,2,8,9,11,3
2,3,4,8,9,11,3
4,3,8,7,8,10,3
4,3,1,7,8,10,3
4,3,5,7,8,10,3
4,3,0,7,8,10,3
4,3,2,7,8,9,2
4,3,4,7,8,9,2
4,3,2,7,8,10,3
4,3,4,7,8,10,3
4,3,8,8,9,11,3
4,3,1,8,9,11,3
4,3,5,8,9,11,3
4,3,0,8,9,11,3
4,3,2,8,9,10,2
4,3,4,8,9,10,2
4,3,2,8,9,11,3
4,3,4,8,9,11,3
1,6,2,12,13,14,2
1,6,4,12,13,14,2
1,6,1,12,13,14,2
1,6,8,12,13,14,2
1,6,5,12,13,14,2
1,6,0,12,13,14,2
1,6,2,12,13,15,3
1,6,4,12,13,15,3
1,6,1,12,13,15,3
1,6,8,12,13,15,3
1,6,5,12,13,15,3
1,6,0,12,13,15,3
1,6,2,13,14,15,2
1,6,4,13,14,15,2
1,6,1,13,14,15,2
1,6,8,13,14,15,2
1,6,5,13,14,15,2
1,6,0,13,14,15,2
1,6,2,13,14,16,3
1,6,4,13,14,16,3
1,6,1,13,14,16,3
1,6,8,13,14,16,3
1,6,5,13,14,16,3
1,6,0,13,14,16,3
2,7,1,11,12,13,2
2,7,5,11,12,13,2
2,7,0,11,12,14,3
2,7,2,11,12,13,2
2,7,4,11,12,13,2
2,7,8,11,12,14,3
2,7,1,11,12,14,3
2,7,5,11,12,14,3
2,7,2,11,12,14,3
2,7,4,11,12,14,3
2,7,1,12,13,14,2
2,7,5,12,13,14,2
2,7,0,12,13,15,3
2,7,2,12,13,14,2
2,7,4,12,13,14,2
2,7,8,12,13,15,3
2,7,1,12,13,15,3
2,7,5,12,13,15,3
2,7,2,12,13,15,3
2,7,4,12,13,15,3
4,7,1,11,12,13,2
4,7,5,11,12,13,2
4,7,0,11,12,14,3
4,7,2,11,12,13,2
4,7,4,11,12,13,2
4,7,8,11,12,14,3
4,7,1,11,12,14,3
4,7,5,11,12,14,3
4,7,2,11,12,14,3
4,7,4,11,12,14,3
4,7,1,12,13,14,2
4,7,5,12,13,14,2
4,7,0,12,13,15,3
4,7,2,12,13,14,2
4,7,4,12,13,14,2
4,7,8,12,13,15,3
4,7,1,12,13,15,3
4,7,5,12,13,15,3
4,7,2,12,13,15,3
4,7,4,12,13,15,3
0,3,2,6,8,9,3
0,3,4,6,8,9,3
0,3,2,7,9,10,3
0,3,4,7,9,10,3
5,7,1,10,12,13,3
5,7,5,10,12,13,3
5,7,2,10,12,13,3
5,7,4,10,12,13,3
5,7,1,11,13,14,3
5,7,5,11,13,14,3
5,7,2,11,13,14,3
5,7,4,11,13,14,3
1,7,1,10,12,13,3
1,7,5,10,12,13,3
1,7,2,10,12,13,3
1,7,4,10,12,13,3
1,7,1,11,13,14,3
1,7,5,11,13,14,3
1,7,2,11,13,14,3
1,7,4,11,13,14,3
2,6,2,11,13,14,3
2,6,4,11,13,14,3
2,6,1,11,13,14,3
2,6,8,11,13,14,3
2,6,5,11,13,14,3
2,6,0,11,13,14,3
2,6,2,12,14,15,3
2,6,4,12,14,15,3
2,6,1,12,14,15,3
2,6,8,12,14,15,3
2,6,5,12,14,15,3
2,6,0,12,14,15,3
4,6,2,11,13,14,3
4,6,4,11,13,14,3
4,6,1,11,13,14,3
4,6,8,11,13,14,3
4,6,5,11,13,14,3
4,6,0,11,13,14,3
4,6,2,12,14,15,3
4,6,4,12,14,15,3
4,6,1,12,14,15,3
4,6,8,12,14,15,3
4,6,5,12,14,15,3
4,6,0,12,14,15,3
5,6,2,11,13,14,3
5,6,4,11,13,14,3
5,6,1,11,13,14,3
5,6,8,11,13,14,3
5,6,5,11,13,14,3
5,6,0,11,13,14,3
5,6,2,12,14,15,3
5,6,4,12,14,15,3
5,6,1,12,14,15,3
5,6,8,12,14,15,3
5,6,5,12,14,15,3
5,6,0,12,14,15,3
0,6,2,11,13,14,3
0,6,4,11,13,14,3
0,6,1,11,13,14,3
0,6,8,11,13,14,3
0,6,5,11,13,14,3
0,6,0,11,13,14,3
0,6,2,12,14,15,3
0,6,4,12,14,15,3
0,6,1,12,14,15,3
0,6,8,12,14,15,3
0,6,5,12,14,15,3
0,6,0,12,14,15,3
2,3,2,6,8,9,3
2,3,4,6,8,9,3
2,3,2,7,9,10,3
2,3,4,7,9,10,3
4,3,2,6,8,9,3
4,3,4,6,8,9,3
4,3,2,7,9,10,3
4,3,4,7,9,10,3
1,6,2,11,13,14,3
1,6,4,11,13,14,3
1,6,1,11,13,14,3
1,6,8,11,13,14,3
1,6,5,11,13,14,3
1,6,0,11,13,14,3
1,6,2,12,14,15,3
1,6,4,12,14,15,3
1,6,1,12,14,15,3
1,6,8,12,14,15,3
1,6,5,12,14,15,3
1,6,0,12,14,15,3
2,7,1,10,12,13,3
2,7,5,10,12,13,3
2,7,2,10,12,13,3
2,7,4,10,12,13,3
2,7,1,11,13,14,3
2,7,5,11,13,14,3
2,7,2,11,13,14,3
2,7,4,11,13,14,3
4,7,1,10,12,13,3
4,7,5,10,12,13,3
4,7,2,10,12,13,3
4,7,4,10,12,13,3
4,7,1,11,13,14,3
4,7,5,11,13,14,3
4,7,2,11,13,14,3
4,7,4,11,13,14,3
