start_space,delivery_space,end_space,start_time,delivery_time,end_time,sorties_cost
0,2,4,4,5,6,2
0,2,0,4,5,6,2
0,2,4,4,5,7,3
0,2,0,4,5,7,3
0,2,4,5,6,7,2
0,2,0,5,6,7,2
0,2,4,5,6,8,3
0,2,0,5,6,8,3
0,1,0,7,8,9,2
0,1,4,7,8,9,2
0,1,0,7,8,10,3
0,1,4,7,8,10,3
0,1,0,8,9,10,2
0,1,4,8,9,10,2
0,1,0,8,9,11,3
0,1,4,8,9,11,3
0,3,4,2,3,4,2
0,3,0,2,3,4,2
0,3,4,2,3,5,3
0,3,0,2,3,5,3
0,3,4,3,4,5,2
0,3,0,3,4,5,2
0,3,4,3,4,6,3
0,3,0,3,4,6,3
0,2,4,3,5,6,3
0,2,0,3,5,6,3
0,2,4,4,6,7,3
0,2,0,4,6,7,3
0,1,0,6,8,9,3
0,1,4,6,8,9,3
0,1,0,7,9,10,3
0,1,4,7,9,10,3
0,3,4,1,3,4,3
0,3,0,1,3,4,3
0,3,4,2,4,5,3
0,3,0,2,4,5,3
