start_space,delivery_space,end_space,start_time,delivery_time,end_time,sorties_cost
5,3,1,1,3,4,3
5,3,2,1,3,4,3
5,3,1,2,4,5,3
5,3,2,2,4,5,3
0,7,1,8,9,10,2
0,7,5,8,9,10,2
0,7,0,8,9,10,2
0,7,9,8,9,10,2
0,7,2,8,9,10,2
0,7,4,8,9,10,2
0,7,6,8,9,10,2
0,7,1,8,9,11,3
0,7,5,8,9,11,3
0,7,0,8,9,11,3
0,7,9,8,9,11,3
0,7,2,8,9,11,3
0,7,4,8,9,11,3
0,7,6,8,9,11,3
0,7,1,9,10,11,2
0,7,5,9,10,11,2
0,7,0,9,10,11,2
0,7,9,9,10,11,2
0,7,2,9,10,11,2
0,7,4,9,10,11,2
0,7,6,9,10,11,2
0,7,1,9,10,12,3
0,7,5,9,10,12,3
0,7,0,9,10,12,3
0,7,9,9,10,12,3
0,7,2,9,10,12,3
0,7,4,9,10,12,3
0,7,6,9,10,12,3
1,8,0,7,8,10,3
1,8,9,7,8,10,3
1,8,2,7,8,9,2
1,8,4,7,8,9,2
1,8,6,7,8,9,2
1,8,1,7,8,9,2
1,8,5,7,8,9,2
1,8,2,7,8,10,3
1,8,4,7,8,10,3
1,8,6,7,8,10,3
1,8,1,7,8,10,3
1,8,5,7,8,10,3
1,8,0,8,9,11,3
1,8,9,8,9,11,3
1,8,2,8,9,10,2
1,8,4,8,9,10,2
1,8,6,8,9,10,2
1,8,1,8,9,10,2
1,8,5,8,9,10,2
1,8,2,8,9,11,3
1,8,4,8,9,11,3
1,8,6,8,9,11,3
1,8,1,8,9,11,3
1,8,5,8,9,11,3
5,7,1,8,9,10,2
5,7,5,8,9,10,2
5,7,0,8,9,10,2
5,7,9,8,9,10,2
5,7,2,8,9,10,2
5,7,4,8,9,10,2
5,7,6,8,9,10,2
5,7,1,8,9,11,3
5,7,5,8,9,11,3
5,7,0,8,9,11,3
5,7,9,8,9,11,3
5,7,2,8,9,11,3
5,7,4,8,9,11,3
5,7,6,8,9,11,3
5,7,1,9,10,11,2
5,7,5,9,10,11,2
5,7,0,9,10,11,2
5,7,9,9,10,11,2
5,7,2,9,10,11,2
5,7,4,9,10,11,2
5,7,6,9,10,11,2
5,7,1,9,10,12,3
5,7,5,9,10,12,3
5,7,0,9,10,12,3
5,7,9,9,10,12,3
5,7,2,9,10,12,3
5,7,4,9,10,12,3
5,7,6,9,10,12,3
1,3,6,2,3,5,3
1,3,1,2,3,4,2
1,3,5,2,3,5,3
1,3,0,2,3,5,3
1,3,9,2,3,5,3
1,3,2,2,3,4,2
1,3,4,2,3,5,3
1,3,1,2,3,5,3
1,3,2,2,3,5,3
1,3,6,3,4,6,3
1,3,1,3,4,5,2
1,3,5,3,4,6,3
1,3,0,3,4,6,3
1,3,9,3,4,6,3
1,3,2,3,4,5,2
1,3,4,3,4,6,3
1,3,1,3,4,6,3
1,3,2,3,4,6,3
1,7,1,8,9,10,2
1,7,5,8,9,10,2
1,7,0,8,9,10,2
1,7,9,8,9,10,2
1,7,2,8,9,10,2
1,7,4,8,9,10,2
1,7,6,8,9,10,2
1,7,1,8,9,11,3
1,7,5,8,9,11,3
1,7,0,8,9,11,3
1,7,9,8,9,11,3
1,7,2,8,9,11,3
1,7,4,8,9,11,3
1,7,6,8,9,11,3
1,7,1,9,10,11,2
1,7,5,9,10,11,2
1,7,0,9,10,11,2
1,7,9,9,10,11,2
1,7,2,9,10,11,2
1,7,4,9,10,11,2
1,7,6,9,10,11,2
1,7,1,9,10,12,3
1,7,5,9,10,12,3
1,7,0,9,10,12,3
1,7,9,9,10,12,3
1,7,2,9,10,12,3
1,7,4,9,10,12,3
1,7,6,9,10,12,3
2,8,0,7,8,10,3
2,8,9,7,8,10,3
2,8,2,7,8,9,2
2,8,4,7,8,9,2
2,8,6,7,8,9,2
2,8,1,7,8,9,2
2,8,5,7,8,9,2
2,8,2,7,8,10,3
2,8,4,7,8,10,3
2,8,6,7,8,10,3
2,8,1,7,8,10,3
2,8,5,7,8,10,3
2,8,0,8,9,11,3
2,8,9,8,9,11,3
2,8,2,8,9,10,2
2,8,4,8,9,10,2
2,8,6,8,9,10,2
2,8,1,8,9,10,2
2,8,5,8,9,10,2
2,8,2,8,9,11,3
2,8,4,8,9,11,3
2,8,6,8,9,11,3
2,8,1,8,9,11,3
2,8,5,8,9,11,3
6,8,0,7,8,10,3
6,8,9,7,8,10,3
6,8,2,7,8,9,2
6,8,4,7,8,9,2
6,8,6,7,8,9,2
6,8,1,7,8,9,2
6,8,5,7,8,9,2
6,8,2,7,8,10,3
6,8,4,7,8,10,3
6,8,6,7,8,10,3
6,8,1,7,8,10,3
6,8,5,7,8,10,3
6,8,0,8,9,11,3
6,8,9,8,9,11,3
6,8,2,8,9,10,2
6,8,4,8,9,10,2
6,8,6,8,9,10,2
6,8,1,8,9,10,2
6,8,5,8,9,10,2
6,8,2,8,9,11,3
6,8,4,8,9,11,3
6,8,6,8,9,11,3
6,8,1,8,9,11,3
6,8,5,8,9,11,3
4,8,0,7,8,10,3
4,8,9,7,8,10,3
4,8,2,7,8,9,2
4,8,4,7,8,9,2
4,8,6,7,8,9,2
4,8,1,7,8,9,2
4,8,5,7,8,9,2
4,8,2,7,8,10,3
4,8,4,7,8,10,3
4,8,6,7,8,10,3
4,8,1,7,8,10,3
4,8,5,7,8,10,3
4,8,0,8,9,11,3
4,8,9,8,9,11,3
