start_space,delivery_space,end_space,start_time,delivery_time,end_time,sorties_cost
6,2,5,6,8,9,3
6,2,5,7,9,10,3
5,3,1,3,5,6,3
5,3,1,4,6,7,3
0,7,1,10,11,12,2
0,7,5,10,11,12,2
0,7,0,10,11,12,2
0,7,9,10,11,12,2
0,7,6,10,11,12,2
0,7,1,10,11,13,3
0,7,5,10,11,13,3
0,7,0,10,11,13,3
0,7,9,10,11,13,3
0,7,6,10,11,13,3
0,7,1,11,12,13,2
0,7,5,11,12,13,2
0,7,0,11,12,13,2
0,7,9,11,12,13,2
0,7,6,11,12,13,2
0,7,1,11,12,14,3
0,7,5,11,12,14,3
0,7,0,11,12,14,3
0,7,9,11,12,14,3
0,7,6,11,12,14,3
1,8,0,9,10,12,3
1,8,9,9,10,12,3
1,8,6,9,10,11,2
1,8,1,9,10,11,2
1,8,5,9,10,11,2
1,8,6,9,10,12,3
1,8,1,9,10,12,3
1,8,5,9,10,12,3
1,8,0,10,11,13,3
1,8,9,10,11,13,3
1,8,6,10,11,12,2
1,8,1,10,11,12,2
1,8,5,10,11,12,2
1,8,6,10,11,13,3
1,8,1,10,11,13,3
1,8,5,10,11,13,3
6,4,0,15,16,18,3
6,4,9,15,16,18,3
6,4,6,15,16,17,2
6,4,1,15,16,18,3
6,4,5,15,16,17,2
6,4,6,15,16,18,3
6,4,5,15,16,18,3
6,4,0,16,17,19,3
6,4,9,16,17,19,3
6,4,6,16,17,18,2
6,4,1,16,17,19,3
6,4,5,16,17,18,2
6,4,6,16,17,19,3
6,4,5,16,17,19,3
5,7,1,10,11,12,2
5,7,5,10,11,12,2
5,7,0,10,11,12,2
5,7,9,10,11,12,2
5,7,6,10,11,12,2
5,7,1,10,11,13,3
5,7,5,10,11,13,3
5,7,0,10,11,13,3
5,7,9,10,11,13,3
5,7,6,10,11,13,3
5,7,1,11,12,13,2
5,7,5,11,12,13,2
5,7,0,11,12,13,2
5,7,9,11,12,13,2
5,7,6,11,12,13,2
5,7,1,11,12,14,3
5,7,5,11,12,14,3
5,7,0,11,12,14,3
5,7,9,11,12,14,3
5,7,6,11,12,14,3
0,2,5,6,8,9,3
0,2,5,7,9,10,3
1,3,6,4,5,7,3
1,3,1,4,5,6,2
1,3,5,4,5,7,3
1,3,0,4,5,7,3
1,3,9,4,5,7,3
1,3,1,4,5,7,3
1,3,6,5,6,8,3
1,3,1,5,6,7,2
1,3,5,5,6,8,3
1,3,0,5,6,8,3
1,3,9,5,6,8,3
1,3,1,5,6,8,3
5,2,6,7,8,10,3
5,2,1,7,8,10,3
5,2,5,7,8,9,2
5,2,0,7,8,10,3
5,2,9,7,8,10,3
5,2,5,7,8,10,3
5,2,6,8,9,11,3
