start_space,delivery_space,end_space,start_time,delivery_time,end_time,sorties_cost
5,3,1,8,10,11,3
5,3,2,8,10,11,3
5,3,1,9,11,12,3
5,3,2,9,11,12,3
0,7,1,5,6,7,2
0,7,5,5,6,7,2
0,7,0,5,6,7,2
0,7,9,5,6,7,2
0,7,2,5,6,7,2
0,7,4,5,6,7,2
0,7,6,5,6,7,2
0,7,1,5,6,8,3
0,7,5,5,6,8,3
0,7,0,5,6,8,3
0,7,9,5,6,8,3
0,7,2,5,6,8,3
0,7,4,5,6,8,3
0,7,6,5,6,8,3
0,7,1,6,7,8,2
0,7,5,6,7,8,2
0,7,0,6,7,8,2
0,7,9,6,7,8,2
0,7,2,6,7,8,2
0,7,4,6,7,8,2
0,7,6,6,7,8,2
0,7,1,6,7,9,3
0,7,5,6,7,9,3
0,7,0,6,7,9,3
0,7,9,6,7,9,3
0,7,2,6,7,9,3
0,7,4,6,7,9,3
0,7,6,6,7,9,3
1,8,0,4,5,7,3
1,8,9,4,5,7,3
1,8,2,4,5,6,2
1,8,4,4,5,6,2
1,8,6,4,5,6,2
1,8,1,4,5,6,2
1,8,5,4,5,6,2
1,8,2,4,5,7,3
1,8,4,4,5,7,3
1,8,6,4,5,7,3
1,8,1,4,5,7,3
1,8,5,4,5,7,3
1,8,0,5,6,8,3
1,8,9,5,6,8,3
1,8,2,5,6,7,2
1,8,4,5,6,7,2
1,8,6,5,6,7,2
1,8,1,5,6,7,2
1,8,5,5,6,7,2
1,8,2,5,6,8,3
1,8,4,5,6,8,3
1,8,6,5,6,8,3
1,8,1,5,6,8,3
1,8,5,5,6,8,3
5,7,1,5,6,7,2
5,7,5,5,6,7,2
5,7,0,5,6,7,2
5,7,9,5,6,7,2
5,7,2,5,6,7,2
5,7,4,5,6,7,2
5,7,6,5,6,7,2
5,7,1,5,6,8,3
5,7,5,5,6,8,3
5,7,0,5,6,8,3
5,7,9,5,6,8,3
5,7,2,5,6,8,3
5,7,4,5,6,8,3
5,7,6,5,6,8,3
5,7,1,6,7,8,2
5,7,5,6,7,8,2
5,7,0,6,7,8,2
5,7,9,6,7,8,2
5,7,2,6,7,8,2
5,7,4,6,7,8,2
5,7,6,6,7,8,2
5,7,1,6,7,9,3
5,7,5,6,7,9,3
5,7,0,6,7,9,3
5,7,9,6,7,9,3
5,7,2,6,7,9,3
5,7,4,6,7,9,3
5,7,6,6,7,9,3
1,3,6,9,10,12,3
1,3,1,9,10,11,2
1,3,5,9,10,12,3
1,3,0,9,10,12,3
1,3,9,9,10,12,3
1,3,2,9,10,11,2
1,3,4,9,10,12,3
1,3,1,9,10,12,3
1,3,2,9,10,12,3
1,3,6,10,11,13,3
1,3,1,10,11,12,2
1,3,5,10,11,13,3
1,3,0,10,11,13,3
1,3,9,10,11,13,3
1,3,2,10,11,12,2
1,3,4,10,11,13,3
1,3,1,10,11,13,3
1,3,2,10,11,13,3
1,7,1,5,6,7,2
1,7,5,5,6,7,2
1,7,0,5,6,7,2
1,7,9,5,6,7,2
1,7,2,5,6,7,2
1,7,4,5,6,7,2
1,7,6,5,6,7,2
1,7,1,5,6,8,3
1,7,5,5,6,8,3
1,7,0,5,6,8,3
1,7,9,5,6,8,3
1,7,2,5,6,8,3
1,7,4,5,6,8,3
1,7,6,5,6,8,3
1,7,1,6,7,8,2
1,7,5,6,7,8,2
1,7,0,6,7,8,2
1,7,9,6,7,8,2
1,7,2,6,7,8,2
1,7,4,6,7,8,2
1,7,6,6,7,8,2
1,7,1,6,7,9,3
1,7,5,6,7,9,3
1,7,0,6,7,9,3
1,7,9,6,7,9,3
1,7,2,6,7,9,3
1,7,4,6,7,9,3
1,7,6,6,7,9,3
2,8,0,4,5,7,3
2,8,9,4,5,7,3
2,8,2,4,5,6,2
2,8,4,4,5,6,2
2,8,6,4,5,6,2
2,8,1,4,5,6,2
2,8,5,4,5,6,2
2,8,2,4,5,7,3
2,8,4,4,5,7,3
2,8,6,4,5,7,3
2,8,1,4,5,7,3
2,8,5,4,5,7,3
2,8,0,5,6,8,3
2,8,9,5,6,8,3
2,8,2,5,6,7,2
2,8,4,5,6,7,2
2,8,6,5,6,7,2
2,8,1,5,6,7,2
2,8,5,5,6,7,2
2,8,2,5,6,8,3
2,8,4,5,6,8,3
2,8,6,5,6,8,3
2,8,1,5,6,8,3
2,8,5,5,6,8,3
6,8,0,4,5,7,3
6,8,9,4,5,7,3
6,8,2,4,5,6,2
6,8,4,4,5,6,2
6,8,6,4,5,6,2
6,8,1,4,5,6,2
6,8,5,4,5,6,2
6,8,2,4,5,7,3
6,8,4,4,5,7,3
6,8,6,4,5,7,3
6,8,1,4,5,7,3
6,8,5,4,5,7,3
6,8,0,5,6,8,3
6,8,9,5,6,8,3
6,8,2,5,6,7,2
6,8,4,5,6,7,2
6,8,6,5,6,7,2
6,8,1,5,6,7,2
6,8,5,5,6,7,2
6,8,2,5,6,8,3
6,8,4,5,6,8,3
6,8,6,5,6,8,3
6,8,1,5,6,8,3
6,8,5,5,6,8,3
4,8,0,4,5,7,3
4,8,9,4,5,7,3
4,8,2,4,5,6,2
4,8,4,4,5,6,2
4,8,6,4,5,6,2
4,8,1,4,5,6,2
4,8,5,4,5,6,2
4,8,2,4,5,7,3
4,8,4,4,5,7,3
4,8,6,4,5,7,3
4,8,1,4,5,7,3
4,8,5,4,5,7,3
4,8,0,5,6,8,3
4,8,9,5,6,8,3
4,8,2,5,6,7,2
4,8,4,5,6,7,2
4,8,6,5,6,7,2
4,8,1,5,6,7,2
4,8,5,5,6,7,2
4,8,2,5,6,8,3
4,8,4,5,6,8,3
4,8,6,5,6,8,3
4,8,1,5,6,8,3
4,8,5,5,6,8,3
2,3,6,9,10,12,3
2,3,1,9,10,11,2
2,3,5,9,10,12,3
2,3,0,9,10,12,3
2,3,9,9,10,12,3
2,3,2,9,10,11,2
2,3,4,9,10,12,3
2,3,1,9,10,12,3
2,3,2,9,10,12,3
2,3,6,10,11,13,3
2,3,1,10,11,12,2
2,3,5,10,11,13,3
2,3,0,10,11,13,3
2,3,9,10,11,13,3
2,3,2,10,11,12,2
2,3,4,10,11,13,3
2,3,1,10,11,13,3
2,3,2,10,11,13,3
6,3,1,8,10,11,3
6,3,2,8,10,11,3
6,3,1,9,11,12,3
6,3,2,9,11,12,3
4,3,1,8,10,11,3
4,3,2,8,10,11,3
4,3,1,9,11,12,3
4,3,2,9,11,12,3
0,8,2,3,5,6,3
0,8,4,3,5,6,3
0,8,6,3,5,6,3
0,8,1,3,5,6,3
0,8,5,3,5,6,3
0,8,2,4,6,7,3
0,8,4,4,6,7,3
0,8,6,4,6,7,3
0,8,1,4,6,7,3
0,8,5,4,6,7,3
2,7,1,5,6,7,2
2,7,5,5,6,7,2
2,7,0,5,6,7,2
2,7,9,5,6,7,2
2,7,2,5,6,7,2
2,7,4,5,6,7,2
2,7,6,5,6,7,2
2,7,1,5,6,8,3
2,7,5,5,6,8,3
2,7,0,5,6,8,3
2,7,9,5,6,8,3
2,7,2,5,6,8,3
2,7,4,5,6,8,3
2,7,6,5,6,8,3
2,7,1,6,7,8,2
2,7,5,6,7,8,2
2,7,0,6,7,8,2
2,7,9,6,7,8,2
2,7,2,6,7,8,2
2,7,4,6,7,8,2
2,7,6,6,7,8,2
2,7,1,6,7,9,3
2,7,5,6,7,9,3
2,7,0,6,7,9,3
2,7,9,6,7,9,3
2,7,2,6,7,9,3
2,7,4,6,7,9,3
2,7,6,6,7,9,3
6,7,1,5,6,7,2
6,7,5,5,6,7,2
6,7,0,5,6,7,2
6,7,9,5,6,7,2
6,7,2,5,6,7,2
6,7,4,5,6,7,2
6,7,6,5,6,7,2
6,7,1,5,6,8,3
6,7,5,5,6,8,3
6,7,0,5,6,8,3
6,7,9,5,6,8,3
6,7,2,5,6,8,3
6,7,4,5,6,8,3
6,7,6,5,6,8,3
6,7,1,6,7,8,2
6,7,5,6,7,8,2
6,7,0,6,7,8,2
6,7,9,6,7,8,2
6,7,2,6,7,8,2
6,7,4,6,7,8,2
6,7,6,6,7,8,2
6,7,1,6,7,9,3
6,7,5,6,7,9,3
6,7,0,6,7,9,3
6,7,9,6,7,9,3
6,7,2,6,7,9,3
6,7,4,6,7,9,3
6,7,6,6,7,9,3
4,7,1,5,6,7,2
4,7,5,5,6,7,2
4,7,0,5,6,7,2
4,7,9,5,6,7,2
4,7,2,5,6,7,2
4,7,4,5,6,7,2
4,7,6,5,6,7,2
4,7,1,5,6,8,3
4,7,5,5,6,8,3
4,7,0,5,6,8,3
4,7,9,5,6,8,3
4,7,2,5,6,8,3
4,7,4,5,6,8,3
4,7,6,5,6,8,3
4,7,1,6,7,8,2
4,7,5,6,7,8,2
4,7,0,6,7,8,2
4,7,9,6,7,8,2
4,7,2,6,7,8,2
4,7,4,6,7,8,2
4,7,6,6,7,8,2
4,7,1,6,7,9,3
4,7,5,6,7,9,3
4,7,0,6,7,9,3
4,7,9,6,7,9,3
4,7,2,6,7,9,3
4,7,4,6,7,9,3
4,7,6,6,7,9,3
5,8,0,4,5,7,3
5,8,9,4,5,7,3
5,8,2,4,5,6,2
5,8,4,4,5,6,2
5,8,6,4,5,6,2
5,8,1,4,5,6,2
5,8,5,4,5,6,2
5,8,2,4,5,7,3
5,8,4,4,5,7,3
5,8,6,4,5,7,3
5,8,1,4,5,7,3
5,8,5,4,5,7,3
5,8,0,5,6,8,3
5,8,9,5,6,8,3
5,8,2,5,6,7,2
5,8,4,5,6,7,2
5,8,6,5,6,7,2
5,8,1,5,6,7,2
5,8,5,5,6,7,2
5,8,2,5,6,8,3
5,8,4,5,6,8,3
5,8,6,5,6,8,3
5,8,1,5,6,8,3
5,8,5,5,6,8,3
0,3,1,8,10,11,3
0,3,2,8,10,11,3
0,3,1,9,11,12,3
0,3,2,9,11,12,3
0,7,1,4,6,7,3
0,7,5,4,6,7,3
0,7,0,4,6,7,3
0,7,9,4,6,7,3
0,7,2,4,6,7,3
0,7,4,4,6,7,3
0,7,6,4,6,7,3
0,7,1,5,7,8,3
0,7,5,5,7,8,3
0,7,0,5,7,8,3
0,7,9,5,7,8,3
0,7,2,5,7,8,3
0,7,4,5,7,8,3
0,7,6,5,7,8,3
1,8,2,3,5,6,3
1,8,4,3,5,6,3
1,8,6,3,5,6,3
1,8,1,3,5,6,3
1,8,5,3,5,6,3
1,8,2,4,6,7,3
1,8,4,4,6,7,3
1,8,6,4,6,7,3
1,8,1,4,6,7,3
1,8,5,4,6,7,3
5,7,1,4,6,7,3
5,7,5,4,6,7,3
5,7,0,4,6,7,3
5,7,9,4,6,7,3
5,7,2,4,6,7,3
5,7,4,4,6,7,3
5,7,6,4,6,7,3
5,7,1,5,7,8,3
5,7,5,5,7,8,3
5,7,0,5,7,8,3
5,7,9,5,7,8,3
5,7,2,5,7,8,3
5,7,4,5,7,8,3
5,7,6,5,7,8,3
1,3,1,8,10,11,3
1,3,2,8,10,11,3
1,3,1,9,11,12,3
1,3,2,9,11,12,3
1,7,1,4,6,7,3
1,7,5,4,6,7,3
1,7,0,4,6,7,3
1,7,9,4,6,7,3
1,7,2,4,6,7,3
1,7,4,4,6,7,3
1,7,6,4,6,7,3
