start_space,delivery_space,end_space,start_time,delivery_time,end_time,sorties_cost
0,2,4,1,2,3,2
0,2,1,1,2,3,2
0,2,0,1,2,3,2
0,2,3,1,2,3,2
0,2,4,1,2,4,3
0,2,1,1,2,4,3
0,2,0,1,2,4,3
0,2,3,1,2,4,3
0,2,4,2,3,4,2
0,2,1,2,3,4,2
0,2,0,2,3,4,2
0,2,3,2,3,4,2
0,2,4,2,3,5,3
0,2,1,2,3,5,3
0,2,0,2,3,5,3
0,2,3,2,3,5,3
1,2,4,1,2,3,2
1,2,1,1,2,3,2
1,2,0,1,2,3,2
1,2,3,1,2,3,2
1,2,4,1,2,4,3
1,2,1,1,2,4,3
1,2,0,1,2,4,3
1,2,3,1,2,4,3
1,2,4,2,3,4,2
1,2,1,2,3,4,2
1,2,0,2,3,4,2
1,2,3,2,3,4,2
1,2,4,2,3,5,3
1,2,1,2,3,5,3
1,2,0,2,3,5,3
1,2,3,2,3,5,3
3,2,4,1,2,3,2
3,2,1,1,2,3,2
3,2,0,1,2,3,2
3,2,3,1,2,3,2
3,2,4,1,2,4,3
3,2,1,1,2,4,3
3,2,0,1,2,4,3
3,2,3,1,2,4,3
3,2,4,2,3,4,2
3,2,1,2,3,4,2
3,2,0,2,3,4,2
3,2,3,2,3,4,2
3,2,4,2,3,5,3
3,2,1,2,3,5,3
3,2,0,2,3,5,3
3,2,3,2,3,5,3
0,2,4,1,3,4,3
0,2,1,1,3,4,3
0,2,0,1,3,4,3
0,2,3,1,3,4,3
1,2,4,1,3,4,3
1,2,1,1,3,4,3
1,2,0,1,3,4,3
1,2,3,1,3,4,3
3,2,4,1,3,4,3
3,2,1,1,3,4,3
3,2,0,1,3,4,3
3,2,3,1,3,4,3
