start_space,delivery_space,end_space,start_time,delivery_time,end_time,sorties_cost
4,3,4,7,8,9,2
4,3,7,7,8,10,3
4,3,0,7,8,10,3
4,3,4,7,8,10,3
4,3,4,8,9,10,2
4,3,7,8,9,11,3
4,3,0,8,9,11,3
4,3,4,8,9,11,3
4,6,4,13,14,15,2
4,6,7,13,14,15,2
4,6,0,13,14,15,2
4,6,4,13,14,16,3
4,6,7,13,14,16,3
4,6,0,13,14,16,3
4,6,4,14,15,16,2
4,6,7,14,15,16,2
4,6,0,14,15,16,2
4,6,4,14,15,17,3
4,6,7,14,15,17,3
4,6,0,14,15,17,3
0,2,4,4,6,7,3
0,2,4,5,7,8,3
0,5,4,19,20,22,3
0,5,7,19,20,21,2
0,5,0,19,20,21,2
0,5,7,19,20,22,3
0,5,0,19,20,22,3
0,5,4,20,21,23,3
0,5,7,20,21,22,2
0,5,0,20,21,22,2
0,5,7,20,21,23,3
0,5,0,20,21,23,3
4,2,4,5,6,7,2
4,2,7,5,6,8,3
4,2,0,5,6,8,3
4,2,4,5,6,8,3
4,2,4,6,7,8,2
4,2,7,6,7,9,3
4,2,0,6,7,9,3
4,2,4,6,7,9,3
4,5,7,18,20,21,3
4,5,0,18,20,21,3
4,5,7,19,21,22,3
4,5,0,19,21,22,3
0,1,0,1,2,3,2
0,1,4,1,2,4,3
0,1,7,1,2,3,2
0,1,0,1,2,4,3
0,1,7,1,2,4,3
0,1,0,2,3,4,2
0,1,4,2,3,5,3
0,1,7,2,3,4,2
0,1,0,2,3,5,3
0,1,7,2,3,5,3
4,1,0,1,3,4,3
4,1,7,1,3,4,3
0,3,4,6,8,9,3
0,3,4,7,9,10,3
0,6,4,13,14,15,2
0,6,7,13,14,15,2
0,6,0,13,14,15,2
0,6,4,13,14,16,3
0,6,7,13,14,16,3
0,6,0,13,14,16,3
0,6,4,14,15,16,2
0,6,7,14,15,16,2
0,6,0,14,15,16,2
0,6,4,14,15,17,3
0,6,7,14,15,17,3
0,6,0,14,15,17,3
4,3,4,6,8,9,3
4,3,4,7,9,10,3
4,6,4,12,14,15,3
4,6,7,12,14,15,3
4,6,0,12,14,15,3
4,6,4,13,15,16,3
4,6,7,13,15,16,3
4,6,0,13,15,16,3
0,5,7,18,20,21,3
0,5,0,18,20,21,3
0,5,7,19,21,22,3
0,5,0,19,21,22,3
4,2,4,4,6,7,3
4,2,4,5,7,8,3
0,1,0,1,3,4,3
0,1,7,1,3,4,3
0,6,4,12,14,15,3
0,6,7,12,14,15,3
0,6,0,12,14,15,3
0,6,4,13,15,16,3
0,6,7,13,15,16,3
0,6,0,13,15,16,3
