from_space,to_space,from_time,to_time,from_state,to_state,cost,arc_type
4,0,0,5,0,0,5,0
4,0,1,6,0,0,5,0
4,0,2,7,0,0,5,0
4,0,3,8,0,0,5,0
4,0,4,9,0,0,5,0
4,0,5,10,0,0,5,0
4,0,6,11,0,0,5,0
4,0,7,13,0,0,6,0
4,0,8,14,0,0,6,0
4,0,9,16,0,0,7,0
4,0,10,18,0,0,8,0
4,0,11,19,0,0,8,0
4,0,12,21,0,0,9,0
4,0,13,22,0,0,9,0
4,0,14,23,0,0,9,0
4,0,15,24,0,0,9,0
4,0,16,24,0,0,8,0
4,0,17,25,0,0,8,0
4,0,18,25,0,0,7,0
4,0,19,26,0,0,7,0
4,0,20,27,0,0,7,0
4,0,21,27,0,0,6,0
4,0,22,28,0,0,6,0
4,0,23,29,0,0,6,0
4,0,24,29,0,0,5,0
4,0,25,30,0,0,5,0
4,0,26,31,0,0,5,0
4,0,27,33,0,0,6,0
4,0,28,34,0,0,6,0
4,0,29,36,0,0,7,0
4,0,30,38,0,0,8,0
4,0,31,39,0,0,8,0
4,0,32,41,0,0,9,0
4,0,33,42,0,0,9,0
4,0,34,43,0,0,9,0
4,0,35,44,0,0,9,0
4,0,36,44,0,0,8,0
4,0,37,45,0,0,8,0
4,0,38,46,0,0,8,0
4,0,39,46,0,0,7,0
4,0,40,47,0,0,7,0
4,0,41,47,0,0,6,0
4,0,42,48,0,0,6,0
4,0,43,49,0,0,6,0
4,0,44,49,0,0,5,0
4,0,45,50,0,0,5,0
4,9,0,5,0,0,5,0
4,9,1,6,0,0,5,0
4,9,2,7,0,0,5,0
4,9,3,8,0,0,5,0
4,9,4,9,0,0,5,0
4,9,5,10,0,0,5,0
4,9,6,11,0,0,5,0
4,9,7,13,0,0,6,0
4,9,8,14,0,0,6,0
4,9,9,16,0,0,7,0
4,9,10,18,0,0,8,0
4,9,11,19,0,0,8,0
4,9,12,21,0,0,9,0
4,9,13,22,0,0,9,0
4,9,14,23,0,0,9,0
4,9,15,24,0,0,9,0
4,9,16,24,0,0,8,0
4,9,17,25,0,0,8,0
4,9,18,25,0,0,7,0
4,9,19,26,0,0,7,0
4,9,20,27,0,0,7,0
4,9,21,27,0,0,6,0
4,9,22,28,0,0,6,0
4,9,23,29,0,0,6,0
4,9,24,29,0,0,5,0
4,9,25,30,0,0,5,0
4,9,26,31,0,0,5,0
4,9,27,33,0,0,6,0
4,9,28,34,0,0,6,0
4,9,29,36,0,0,7,0
4,9,30,38,0,0,8,0
4,9,31,39,0,0,8,0
4,9,32,41,0,0,9,0
4,9,33,42,0,0,9,0
4,9,34,43,0,0,9,0
4,9,35,44,0,0,9,0
4,9,36,44,0,0,8,0
4,9,37,45,0,0,8,0
4,9,38,46,0,0,8,0
4,9,39,46,0,0,7,0
4,9,40,47,0,0,7,0
4,9,41,47,0,0,6,0
4,9,42,48,0,0,6,0
4,9,43,49,0,0,6,0
4,9,44,49,0,0,5,0
4,9,45,50,0,0,5,0
5,1,0,5,0,0,5,0
5,1,1,6,0,0,5,0
5,1,2,7,0,0,5,0
5,1,3,8,0,0,5,0
5,1,4,9,0,0,5,0
5,1,5,10,0,0,5,0
5,1,6,11,0,0,5,0
5,1,7,13,0,0,6,0
5,1,8,14,0,0,6,0
5,1,9,16,0,0,7,0
5,1,10,18,0,0,8,0
5,1,11,19,0,0,8,0
5,1,12,21,0,0,9,0
5,1,13,22,0,0,9,0
5,1,14,23,0,0,9,0
5,1,15,24,0,0,9,0
5,1,16,24,0,0,8,0
5,1,17,25,0,0,8,0
5,1,18,25,0,0,7,0
5,1,19,26,0,0,7,0
5,1,20,27,0,0,7,0
5,1,21,27,0,0,6,0
5,1,22,28,0,0,6,0
5,1,23,29,0,0,6,0
5,1,24,29,0,0,5,0
5,1,25,30,0,0,5,0
5,1,26,31,0,0,5,0
5,1,27,33,0,0,6,0
5,1,28,34,0,0,6,0
5,1,29,36,0,0,7,0
5,1,30,38,0,0,8,0
5,1,31,39,0,0,8,0
5,1,32,41,0,0,9,0
5,1,33,42,0,0,9,0
5,1,34,43,0,0,9,0
5,1,35,44,0,0,9,0
5,1,36,44,0,0,8,0
5,1,37,45,0,0,8,0
5,1,38,46,0,0,8,0
5,1,39,46,0,0,7,0
5,1,40,47,0,0,7,0
5,1,41,47,0,0,6,0
5,1,42,48,0,0,6,0
5,1,43,49,0,0,6,0
5,1,44,49,0,0,5,0
5,1,45,50,0,0,5,0
8,0,0,5,0,0,5,0
8,0,1,6,0,0,5,0
8,0,2,7,0,0,5,0
8,0,3,8,0,0,5,0
8,0,4,9,0,0,5,0
8,0,5,10,0,0,5,0
8,0,6,11,0,0,5,0
8,0,7,13,0,0,6,0
8,0,8,14,0,0,6,0
8,0,9,16,0,0,7,0
8,0,10,18,0,0,8,0
8,0,11,19,0,0,8,0
8,0,12,21,0,0,9,0
8,0,13,22,0,0,9,0
8,0,14,23,0,0,9,0
8,0,15,24,0,0,9,0
8,0,16,24,0,0,8,0
8,0,17,25,0,0,8,0
8,0,18,25,0,0,7,0
8,0,19,26,0,0,7,0
8,0,20,27,0,0,7,0
8,0,21,27,0,0,6,0
8,0,22,28,0,0,6,0
8,0,23,29,0,0,6,0
8,0,24,29,0,0,5,0
8,0,25,30,0,0,5,0
8,0,26,31,0,0,5,0
8,0,27,33,0,0,6,0
8,0,28,34,0,0,6,0
8,0,29,36,0,0,7,0
8,0,30,38,0,0,8,0
8,0,31,39,0,0,8,0
8,0,32,41,0,0,9,0
8,0,33,42,0,0,9,0
8,0,34,43,0,0,9,0
8,0,35,44,0,0,9,0
8,0,36,44,0,0,8,0
8,0,37,45,0,0,8,0
8,0,38,46,0,0,8,0
8,0,39,46,0,0,7,0
8,0,40,47,0,0,7,0
8,0,41,47,0,0,6,0
8,0,42,48,0,0,6,0
8,0,43,49,0,0,6,0
8,0,44,49,0,0,5,0
8,0,45,50,0,0,5,0
8,9,0,5,0,0,5,0
8,9,1,6,0,0,5,0
8,9,2,7,0,0,5,0
8,9,3,8,0,0,5,0
8,9,4,9,0,0,5,0
8,9,5,10,0,0,5,0
8,9,6,11,0,0,5,0
8,9,7,13,0,0,6,0
8,9,8,14,0,0,6,0
8,9,9,16,0,0,7,0
8,9,10,18,0,0,8,0
8,9,11,19,0,0,8,0
8,9,12,21,0,0,9,0
8,9,13,22,0,0,9,0
8,9,14,23,0,0,9,0
8,9,15,24,0,0,9,0
8,9,16,24,0,0,8,0
8,9,17,25,0,0,8,0
8,9,18,25,0,0,7,0
8,9,19,26,0,0,7,0
8,9,20,27,0,0,7,0
8,9,21,27,0,0,6,0
8,9,22,28,0,0,6,0
8,9,23,29,0,0,6,0
8,9,24,29,0,0,5,0
8,9,25,30,0,0,5,0
8,9,26,31,0,0,5,0
8,9,27,33,0,0,6,0
8,9,28,34,0,0,6,0
8,9,29,36,0,0,7,0
8,9,30,38,0,0,8,0
8,9,31,39,0,0,8,0
8,9,32,41,0,0,9,0
8,9,33,42,0,0,9,0
8,9,34,43,0,0,9,0
8,9,35,44,0,0,9,0
8,9,36,44,0,0,8,0
8,9,37,45,0,0,8,0
8,9,38,46,0,0,8,0
8,9,39,46,0,0,7,0
8,9,40,47,0,0,7,0
8,9,41,47,0,0,6,0
8,9,42,48,0,0,6,0
8,9,43,49,0,0,6,0
8,9,44,49,0,0,5,0
8,9,45,50,0,0,5,0
0,5,0,6,0,0,6,0
0,5,1,7,0,0,6,0
0,5,2,8,0,0,6,0
0,5,3,9,0,0,6,0
0,5,4,10,0,0,6,0
0,5,5,11,0,0,6,0
0,5,6,13,0,0,7,0
0,5,7,14,0,0,7,0
0,5,8,16,0,0,8,0
0,5,9,18,0,0,9,0
0,5,10,20,0,0,10,0
0,5,11,21,0,0,10,0
0,5,12,22,0,0,10,0
0,5,13,23,0,0,10,0
0,5,14,24,0,0,10,0
0,5,15,25,0,0,10,0
0,5,16,26,0,0,10,0
0,5,17,26,0,0,9,0
0,5,18,27,0,0,9,0
0,5,19,27,0,0,8,0
0,5,20,28,0,0,8,0
0,5,21,28,0,0,7,0
0,5,22,29,0,0,7,0
0,5,23,30,0,0,7,0
0,5,24,30,0,0,6,0
0,5,25,31,0,0,6,0
0,5,26,33,0,0,7,0
0,5,27,34,0,0,7,0
0,5,28,36,0,0,8,0
0,5,29,38,0,0,9,0
0,5,30,40,0,0,10,0
0,5,31,41,0,0,10,0
0,5,32,42,0,0,10,0
0,5,33,43,0,0,10,0
0,5,34,44,0,0,10,0
0,5,35,45,0,0,10,0
0,5,36,46,0,0,10,0
0,5,37,46,0,0,9,0
0,5,38,47,0,0,9,0
0,5,39,47,0,0,8,0
0,5,40,48,0,0,8,0
0,5,41,48,0,0,7,0
0,5,42,49,0,0,7,0
0,5,43,50,0,0,7,0
0,5,44,50,0,0,6,0
6,2,0,5,0,0,5,0
6,2,1,6,0,0,5,0
6,2,2,7,0,0,5,0
6,2,3,8,0,0,5,0
6,2,4,9,0,0,5,0
6,2,5,10,0,0,5,0
6,2,6,11,0,0,5,0
6,2,7,13,0,0,6,0
6,2,8,14,0,0,6,0
6,2,9,16,0,0,7,0
6,2,10,18,0,0,8,0
6,2,11,19,0,0,8,0
6,2,12,21,0,0,9,0
6,2,13,22,0,0,9,0
6,2,14,23,0,0,9,0
6,2,15,24,0,0,9,0
6,2,16,24,0,0,8,0
6,2,17,25,0,0,8,0
6,2,18,25,0,0,7,0
6,2,19,26,0,0,7,0
6,2,20,27,0,0,7,0
6,2,21,27,0,0,6,0
6,2,22,28,0,0,6,0
6,2,23,29,0,0,6,0
6,2,24,29,0,0,5,0
6,2,25,30,0,0,5,0
6,2,26,31,0,0,5,0
6,2,27,33,0,0,6,0
6,2,28,34,0,0,6,0
6,2,29,36,0,0,7,0
6,2,30,38,0,0,8,0
6,2,31,39,0,0,8,0
6,2,32,41,0,0,9,0
6,2,33,42,0,0,9,0
6,2,34,43,0,0,9,0
6,2,35,44,0,0,9,0
6,2,36,44,0,0,8,0
6,2,37,45,0,0,8,0
6,2,38,46,0,0,8,0
6,2,39,46,0,0,7,0
6,2,40,47,0,0,7,0
6,2,41,47,0,0,6,0
6,2,42,48,0,0,6,0
6,2,43,49,0,0,6,0
6,2,44,49,0,0,5,0
6,2,45,50,0,0,5,0
7,1,0,2,0,0,2,0
7,1,1,3,0,0,2,0
7,1,2,4,0,0,2,0
7,1,3,5,0,0,2,0
7,1,4,6,0,0,2,0
7,1,5,7,0,0,2,0
7,1,6,8,0,0,2,0
7,1,7,9,0,0,2,0
7,1,8,10,0,0,2,0
7,1,9,11,0,0,2,0
7,1,10,13,0,0,3,0
7,1,11,14,0,0,3,0
7,1,12,15,0,0,3,0
7,1,13,16,0,0,3,0
7,1,14,18,0,0,4,0
7,1,15,19,0,0,4,0
7,1,16,20,0,0,4,0
7,1,17,21,0,0,4,0
7,1,18,21,0,0,3,0
7,1,19,22,0,0,3,0
7,1,20,23,0,0,3,0
7,1,21,24,0,0,3,0
7,1,22,25,0,0,3,0
7,1,23,26,0,0,3,0
7,1,24,26,0,0,2,0
7,1,25,27,0,0,2,0
7,1,26,28,0,0,2,0
7,1,27,29,0,0,2,0
7,1,28,30,0,0,2,0
7,1,29,31,0,0,2,0
7,1,30,33,0,0,3,0
7,1,31,34,0,0,3,0
7,1,32,35,0,0,3,0
7,1,33,36,0,0,3,0
7,1,34,38,0,0,4,0
7,1,35,39,0,0,4,0
7,1,36,40,0,0,4,0
7,1,37,41,0,0,4,0
7,1,38,41,0,0,3,0
7,1,39,42,0,0,3,0
7,1,40,43,0,0,3,0
7,1,41,44,0,0,3,0
7,1,42,45,0,0,3,0
7,1,43,46,0,0,3,0
7,1,44,46,0,0,2,0
7,1,45,47,0,0,2,0
7,1,46,48,0,0,2,0
7,1,47,49,0,0,2,0
7,1,48,50,0,0,2,0
