start_space,delivery_space,end_space,start_time,delivery_time,end_time,sorties_cost
4,3,4,7,8,9,2
4,3,7,7,8,10,3
4,3,0,7,8,10,3
4,3,5,7,8,10,3
4,3,4,7,8,10,3
4,3,4,8,9,10,2
4,3,7,8,9,11,3
4,3,0,8,9,11,3
4,3,5,8,9,11,3
4,3,4,8,9,11,3
4,6,5,12,13,14,2
4,6,4,12,13,14,2
4,6,7,12,13,14,2
4,6,0,12,13,14,2
4,6,5,12,13,15,3
4,6,4,12,13,15,3
4,6,7,12,13,15,3
4,6,0,12,13,15,3
4,6,5,13,14,15,2
4,6,4,13,14,15,2
4,6,7,13,14,15,2
4,6,0,13,14,15,2
4,6,5,13,14,16,3
4,6,4,13,14,16,3
4,6,7,13,14,16,3
4,6,0,13,14,16,3
5,1,0,15,16,17,2
5,1,5,15,16,17,2
5,1,4,15,16,18,3
5,1,7,15,16,17,2
5,1,0,15,16,18,3
5,1,5,15,16,18,3
5,1,7,15,16,18,3
5,1,0,16,17,18,2
5,1,5,16,17,18,2
5,1,4,16,17,19,3
5,1,7,16,17,18,2
5,1,0,16,17,19,3
5,1,5,16,17,19,3
5,1,7,16,17,19,3
0,2,4,8,10,11,3
0,2,4,9,11,12,3
4,2,5,9,10,12,3
4,2,4,9,10,11,2
4,2,7,9,10,12,3
4,2,0,9,10,12,3
4,2,4,9,10,12,3
4,2,5,10,11,13,3
4,2,4,10,11,12,2
4,2,7,10,11,13,3
4,2,0,10,11,13,3
4,2,4,10,11,13,3
5,6,5,12,13,14,2
5,6,4,12,13,14,2
5,6,7,12,13,14,2
5,6,0,12,13,14,2
5,6,5,12,13,15,3
5,6,4,12,13,15,3
5,6,7,12,13,15,3
5,6,0,12,13,15,3
5,6,5,13,14,15,2
5,6,4,13,14,15,2
5,6,7,13,14,15,2
5,6,0,13,14,15,2
5,6,5,13,14,16,3
5,6,4,13,14,16,3
5,6,7,13,14,16,3
5,6,0,13,14,16,3
5,3,4,6,8,9,3
5,3,4,7,9,10,3
0,1,0,15,16,17,2
0,1,5,15,16,17,2
0,1,4,15,16,18,3
0,1,7,15,16,17,2
0,1,0,15,16,18,3
0,1,5,15,16,18,3
0,1,7,15,16,18,3
0,1,0,16,17,18,2
0,1,5,16,17,18,2
0,1,4,16,17,19,3
0,1,7,16,17,18,2
0,1,0,16,17,19,3
0,1,5,16,17,19,3
0,1,7,16,17,19,3
4,1,0,14,16,17,3
4,1,5,14,16,17,3
4,1,7,14,16,17,3
4,1,0,15,17,18,3
4,1,5,15,17,18,3
4,1,7,15,17,18,3
5,2,4,8,10,11,3
5,2,4,9,11,12,3
0,3,4,6,8,9,3
0,3,4,7,9,10,3
0,6,5,12,13,14,2
0,6,4,12,13,14,2
0,6,7,12,13,14,2
0,6,0,12,13,14,2
0,6,5,12,13,15,3
0,6,4,12,13,15,3
0,6,7,12,13,15,3
0,6,0,12,13,15,3
0,6,5,13,14,15,2
0,6,4,13,14,15,2
0,6,7,13,14,15,2
0,6,0,13,14,15,2
0,6,5,13,14,16,3
0,6,4,13,14,16,3
0,6,7,13,14,16,3
0,6,0,13,14,16,3
4,3,4,6,8,9,3
4,3,4,7,9,10,3
4,6,5,11,13,14,3
4,6,4,11,13,14,3
4,6,7,11,13,14,3
4,6,0,11,13,14,3
4,6,5,12,14,15,3
4,6,4,12,14,15,3
4,6,7,12,14,15,3
4,6,0,12,14,15,3
5,1,0,14,16,17,3
5,1,5,14,16,17,3
5,1,7,14,16,17,3
5,1,0,15,17,18,3
5,1,5,15,17,18,3
5,1,7,15,17,18,3
4,2,4,8,10,11,3
4,2,4,9,11,12,3
5,6,5,11,13,14,3
5,6,4,11,13,14,3
5,6,7,11,13,14,3
5,6,0,11,13,14,3
5,6,5,12,14,15,3
5,6,4,12,14,15,3
5,6,7,12,14,15,3
5,6,0,12,14,15,3
0,1,0,14,16,17,3
0,1,5,14,16,17,3
0,1,7,14,16,17,3
0,1,0,15,17,18,3
0,1,5,15,17,18,3
0,1,7,15,17,18,3
0,6,5,11,13,14,3
0,6,4,11,13,14,3
0,6,7,11,13,14,3
0,6,0,11,13,14,3
0,6,5,12,14,15,3
0,6,4,12,14,15,3
0,6,7,12,14,15,3
0,6,0,12,14,15,3
